original_edge_id,metis_locality_partition,BA1_residue,BA2_residue,BA3_residue
1346,1,1,1,1
1347,1,2,2,1
1348,1,3,3,1
1349,0,3,3,0
1350,0,0,0,0
1351,0,1,1,0
1352,1,2,2,1
1353,0,3,3,0
1354,0,0,0,0
1355,0,1,1,0
1356,0,2,2,0
1357,0,3,3,0
1358,0,0,0,0
1359,0,0,0,0
1360,0,1,1,0
1361,0,2,2,0
1362,0,3,3,0
1363,0,0,0,0
1364,0,1,1,0
1365,1,2,2,1
1366,0,1,1,0
1367,0,2,2,0
1368,0,2,2,0
1369,0,3,3,0
1370,0,3,3,0
1371,0,0,0,0
1372,0,0,0,0
1373,0,1,1,0
1374,0,2,2,0
1375,0,3,3,0
1376,0,0,0,0
1377,1,1,1,2
1378,1,2,2,3
1379,1,2,2,2
1380,0,3,3,2
1381,1,1,1,3
1382,1,0,0,2
1383,1,1,1,3
1384,1,0,0,3
1385,1,3,3,2
1386,0,2,2,3
1387,1,0,0,2
1388,1,1,1,3
1389,1,3,3,3
1390,1,1,1,3
1391,1,2,2,2
1392,1,3,3,1
1393,1,0,0,1
1394,1,2,2,1
1395,1,1,1,1
1396,1,2,2,1
1397,1,3,3,1
1398,0,0,0,0
1399,1,1,1,1
1400,0,2,2,0
1401,0,3,3,0
1402,0,0,0,0
1403,1,1,1,1
1404,0,2,2,0
1405,0,3,3,0
1406,0,0,0,0
1407,0,1,1,0
1408,0,2,2,0
1409,0,3,3,0
1410,0,3,3,0
1411,0,0,0,0
1412,0,1,1,0
1413,0,2,2,0
1414,0,3,3,0
1415,0,0,0,0
1416,1,3,3,1
1417,0,0,0,0
1418,0,1,1,0
1419,0,1,1,0
1420,0,2,2,0
1421,0,2,2,0
1422,0,3,3,0
1423,0,3,3,0
1424,0,0,0,0
1425,0,1,1,0
1426,0,2,2,0
1427,0,3,3,0
1428,1,1,1,3
1429,1,1,1,2
1430,1,0,0,2
1431,0,2,2,3
1432,1,0,0,2
1433,1,3,3,3
1434,1,0,0,2
1435,1,3,3,3
1436,1,2,2,3
1437,0,1,1,2
1438,1,3,3,3
1439,1,0,0,2
1440,1,2,2,2
1441,1,0,0,3
1442,1,1,1,2
1443,1,2,2,1
1444,1,3,3,1
1445,1,1,1,1
1446,1,0,0,1
1447,1,1,1,1
1448,1,2,2,1
1449,0,3,3,0
1450,1,0,0,1
1451,0,1,1,0
1452,0,2,2,0
1453,0,3,3,0
1454,1,0,0,1
1455,0,1,1,0
1456,0,2,2,0
1457,0,3,3,0
1458,0,0,0,0
1459,0,1,1,0
1460,0,2,2,0
1461,0,2,2,0
1462,0,3,3,0
1463,0,0,0,0
1464,0,1,1,0
1465,0,2,2,0
1466,0,3,3,0
1467,1,0,0,1
1468,0,3,3,0
1469,0,0,0,0
1470,0,0,0,0
1471,0,1,1,0
1472,0,1,1,0
1473,0,2,2,0
1474,0,3,3,0
1475,0,0,0,0
1476,0,1,1,0
1477,0,2,2,0
1478,0,2,2,0
1479,1,3,3,3
1480,1,0,0,3
1481,1,0,0,2
1482,0,1,1,2
1483,1,3,3,3
1484,1,2,2,2
1485,1,3,3,3
1486,1,1,1,2
1487,1,2,2,3
1488,0,0,0,3
1489,1,2,2,2
1490,1,3,3,3
1491,1,1,1,2
1492,1,3,3,3
1493,1,0,0,2
1494,1,1,1,3
1495,1,2,2,2
1496,1,0,0,1
1497,1,3,3,1
1498,0,1,1,0
1499,1,2,2,1
1500,1,3,3,1
1501,1,0,0,1
1502,0,0,0,0
1503,0,1,1,0
1504,0,2,2,0
1505,1,3,3,1
1506,0,0,0,0
1507,0,1,1,0
1508,0,2,2,0
1509,0,3,3,0
1510,0,0,0,0
1511,0,1,1,0
1512,0,1,1,0
1513,0,2,2,0
1514,0,3,3,0
1515,0,0,0,0
1516,0,1,1,0
1517,0,2,2,0
1518,0,2,2,0
1519,0,3,3,0
1520,0,0,0,0
1521,0,1,1,0
1522,0,2,2,0
1523,0,3,3,0
1524,1,1,1,1
1525,0,3,3,0
1526,0,0,0,0
1527,0,0,0,0
1528,0,1,1,0
1529,0,1,1,0
1530,1,2,2,3
1531,1,1,1,3
1532,1,2,2,3
1533,1,3,3,2
1534,0,0,0,2
1535,0,1,1,3
1536,0,2,2,2
1537,1,3,3,2
1538,1,3,3,3
1539,0,0,0,2
1540,1,1,1,3
1541,1,3,3,2
1542,1,0,0,2
1543,1,2,2,1
1544,1,3,3,1
1545,1,0,0,1
1546,1,1,1,1
1547,0,2,2,0
1548,1,0,0,1
1549,1,1,1,1
1550,1,2,2,1
1551,1,3,3,1
1552,1,2,2,1
1553,0,3,3,0
1554,0,0,0,0
1555,0,1,1,0
1556,0,2,2,0
1557,0,0,0,0
1558,0,3,3,0
1559,0,0,0,0
1560,0,1,1,0
1561,0,2,2,0
1562,0,3,3,0
1563,0,0,0,0
1564,0,1,1,0
1565,0,2,2,0
1566,0,3,3,0
1567,0,0,0,0
1568,0,1,1,0
1569,1,2,2,1
1570,0,1,1,0
1571,0,2,2,0
1572,0,2,2,0
1573,0,3,3,0
1574,0,3,3,0
1575,0,0,0,0
1576,0,0,0,0
1577,0,1,1,0
1578,0,2,2,0
1579,0,3,3,0
1580,0,0,0,0
1581,1,1,1,2
1582,1,1,1,2
1583,1,0,0,3
1584,0,2,2,3
1585,0,3,3,3
1586,0,0,0,2
1587,1,1,1,3
1588,0,2,2,2
1589,1,3,3,3
1590,1,0,0,2
1591,1,2,2,3
1592,1,2,2,3
1593,1,3,3,2
1594,1,1,1,3
1595,1,2,2,2
1596,1,3,3,1
1597,1,0,0,1
1598,0,1,1,0
1599,1,3,3,1
1600,1,0,0,1
1601,1,1,1,1
1602,1,2,2,1
1603,1,1,1,1
1604,0,2,2,0
1605,0,3,3,0
1606,0,0,0,0
1607,0,1,1,0
1608,0,2,2,0
1609,0,3,3,0
1610,0,0,0,0
1611,0,1,1,0
1612,0,2,2,0
1613,0,3,3,0
1614,0,3,3,0
1615,0,0,0,0
1616,0,1,1,0
1617,0,2,2,0
1618,0,3,3,0
1619,0,0,0,0
1620,1,3,3,1
1621,0,0,0,0
1622,0,1,1,0
1623,0,1,1,0
1624,0,2,2,0
1625,0,2,2,0
1626,0,3,3,0
1627,0,3,3,0
1628,0,0,0,0
1629,0,1,1,0
1630,0,2,2,0
1631,0,3,3,0
1632,1,0,0,3
1633,1,3,3,3
1634,1,0,0,3
1635,1,1,1,2
1636,0,2,2,2
1637,0,3,3,3
1638,0,0,0,2
1639,1,1,1,2
1640,1,1,1,3
1641,0,2,2,2
1642,1,3,3,3
1643,1,1,1,2
1644,1,2,2,2
1645,1,0,0,3
1646,1,1,1,2
1647,1,2,2,1
1648,1,3,3,1
1649,0,0,0,0
1650,1,2,2,1
1651,1,3,3,1
1652,1,0,0,1
1653,1,0,0,1
1654,1,1,1,1
1655,0,1,1,0
1656,0,2,2,0
1657,0,3,3,0
1658,0,0,0,0
1659,0,1,1,0
1660,0,2,2,0
1661,0,3,3,0
1662,0,0,0,0
1663,0,1,1,0
1664,0,2,2,0
1665,0,2,2,0
1666,0,3,3,0
1667,0,0,0,0
1668,0,1,1,0
1669,0,2,2,0
1670,0,3,3,0
1671,1,0,0,1
1672,0,3,3,0
1673,0,0,0,0
1674,0,0,0,0
1675,0,1,1,0
1676,0,1,1,0
1677,0,2,2,0
1678,0,2,2,0
1679,0,3,3,0
1680,0,0,0,0
1681,0,1,1,0
1682,0,2,2,0
1683,1,3,3,2
1684,1,1,1,2
1685,1,0,0,3
1686,1,1,1,2
1687,0,3,3,3
1688,0,2,2,2
1689,0,3,3,3
1690,1,1,1,2
1691,1,0,0,3
1692,1,3,3,3
1693,1,0,0,3
1694,0,2,2,2
1695,1,3,3,3
1696,1,0,0,3
1697,1,2,2,2
1698,1,1,1,1
1699,1,2,2,1
1700,1,3,3,1
1701,1,0,0,1
1702,0,1,1,0
1703,1,2,2,1
1704,1,3,3,1
1705,1,0,0,1
1706,1,0,0,1
1707,0,1,1,0
1708,0,2,2,0
1709,0,3,3,0
1710,0,1,1,0
1711,0,0,0,0
1712,0,1,1,0
1713,0,2,2,0
1714,0,3,3,0
1715,0,0,0,0
1716,0,1,1,0
1717,0,2,2,0
1718,0,3,3,0
1719,0,0,0,0
1720,0,1,1,0
1721,0,2,2,0
1722,1,1,1,1
1723,0,2,2,0
1724,0,3,3,0
1725,0,3,3,0
1726,0,0,0,0
1727,0,0,0,0
1728,0,1,1,0
1729,0,1,1,0
1730,0,2,2,0
1731,0,3,3,0
1732,0,0,0,0
1733,0,1,1,0
1734,1,3,3,2
1735,1,0,0,2
1736,1,3,3,2
1737,0,0,0,3
1738,0,2,2,2
1739,0,1,1,3
1740,1,2,2,2
1741,1,2,2,3
1742,1,0,0,3
1743,1,2,2,3
1744,1,3,3,2
1745,0,1,1,3
1746,1,2,2,2
1747,1,3,3,3
1748,1,1,1,2
1749,1,0,0,1
1750,1,1,1,1
1751,1,3,3,1
1752,1,2,2,1
1753,1,3,3,1
1754,1,0,0,1
1755,0,1,1,0
1756,1,2,2,1
1757,0,3,3,0
1758,0,0,0,0
1759,0,1,1,0
1760,1,2,2,1
1761,0,0,0,0
1762,0,3,3,0
1763,0,0,0,0
1764,0,1,1,0
1765,0,2,2,0
1766,0,3,3,0
1767,0,0,0,0
1768,0,1,1,0
1769,0,2,2,0
1770,0,3,3,0
1771,0,0,0,0
1772,0,1,1,0
1773,1,2,2,1
1774,0,1,1,0
1775,0,2,2,0
1776,0,2,2,0
1777,0,3,3,0
1778,0,3,3,0
1779,0,0,0,0
1780,0,0,0,0
1781,0,1,1,0
1782,0,2,2,0
1783,0,3,3,0
1784,0,0,0,0
1785,1,1,1,3
1786,1,2,2,3
1787,1,3,3,2
1788,0,3,3,2
1789,0,1,1,3
1790,0,0,0,2
1791,1,1,1,3
1792,1,3,3,2
1793,1,2,2,3
1794,0,2,2,3
1795,1,0,0,2
1796,1,1,1,3
1797,1,1,1,2
1798,1,2,2,3
1799,1,0,0,2
1800,1,3,3,3
1801,1,0,0,2
1802,1,1,1,1
1803,1,2,2,1
1804,0,3,3,0
1805,1,0,0,1
1806,1,1,1,1
1807,1,2,2,1
1808,0,2,2,0
1809,0,3,3,0
1810,0,0,0,0
1811,0,1,1,0
1812,0,2,2,0
1813,0,3,3,0
1814,0,0,0,0
1815,0,1,1,0
1816,0,2,2,0
1817,0,3,3,0
1818,0,3,3,0
1819,0,0,0,0
1820,0,1,1,0
1821,0,2,2,0
1822,0,3,3,0
1823,0,0,0,0
1824,0,0,0,0
1825,0,1,1,0
1826,0,2,2,0
1827,0,3,3,0
1828,0,0,0,0
1829,0,1,1,0
1830,1,3,3,1
1831,0,1,1,0
1832,0,2,2,0
1833,0,2,2,0
1834,0,3,3,0
1835,0,3,3,0
1836,1,1,1,2
1837,1,0,0,3
1838,1,2,2,3
1839,0,1,1,2
1840,0,2,2,2
1841,0,3,3,3
1842,1,0,0,2
1843,0,1,1,3
1844,1,2,2,2
1845,1,3,3,3
1846,1,0,0,3
1847,1,0,0,2
1848,1,1,1,2
1849,1,3,3,1
1850,1,1,1,1
1851,1,2,2,1
1852,1,3,3,1
1853,1,0,0,1
1854,1,0,0,1
1855,0,2,2,0
1856,1,3,3,1
1857,2,0,0,2
1858,2,1,1,2
1859,0,1,1,0
1860,0,2,2,0
1861,0,3,3,0
1862,0,0,0,0
1863,0,1,1,0
1864,0,2,2,0
1865,0,3,3,0
1866,0,0,0,0
1867,0,1,1,0
1868,0,2,2,0
1869,0,2,2,0
1870,0,3,3,0
1871,0,0,0,0
1872,0,1,1,0
1873,0,2,2,0
1874,0,3,3,0
1875,1,0,0,1
1876,0,3,3,0
1877,0,0,0,0
1878,0,0,0,0
1879,0,1,1,0
1880,0,1,1,0
1881,0,2,2,0
1882,0,2,2,0
1883,0,3,3,0
1884,0,0,0,0
1885,0,1,1,0
1886,0,2,2,0
1887,1,0,0,2
1888,1,3,3,2
1889,1,1,1,3
1890,0,0,0,3
1891,0,1,1,3
1892,0,2,2,3
1893,1,3,3,2
1894,0,0,0,3
1895,1,1,1,2
1896,1,2,2,3
1897,1,3,3,3
1898,1,0,0,2
1899,1,3,3,3
1900,1,2,2,2
1901,1,0,0,3
1902,1,1,1,1
1903,1,2,2,1
1904,0,3,3,0
1905,1,1,1,1
1906,1,2,2,1
1907,1,3,3,1
1908,2,3,3,2
1909,2,0,0,2
1910,0,0,0,0
1911,0,1,1,0
1912,0,2,2,0
1913,0,3,3,0
1914,0,0,0,0
1915,0,1,1,0
1916,0,2,2,0
1917,0,3,3,0
1918,0,0,0,0
1919,0,1,1,0
1920,0,1,1,0
1921,0,2,2,0
1922,0,3,3,0
1923,0,0,0,0
1924,0,1,1,0
1925,0,2,2,0
1926,1,1,1,1
1927,0,2,2,0
1928,0,3,3,0
1929,0,3,3,0
1930,0,0,0,0
1931,0,0,0,0
1932,0,1,1,0
1933,0,1,1,0
1934,0,2,2,0
1935,0,3,3,0
1936,0,0,0,0
1937,0,1,1,0
1938,1,3,3,2
1939,1,2,2,3
1940,1,0,0,3
1941,0,3,3,3
1942,0,0,0,2
1943,0,1,1,3
1944,1,2,2,2
1945,0,3,3,3
1946,1,0,0,2
1947,1,1,1,3
1948,1,2,2,3
1949,1,2,2,2
1950,1,3,3,2
1951,1,3,3,3
1952,1,1,1,2
1953,1,0,0,1
1954,1,1,1,1
1955,1,2,2,1
1956,0,2,2,0
1957,0,0,0,0
1958,0,1,1,0
1959,2,2,2,2
1960,2,3,3,2
1961,0,3,3,0
1962,0,0,0,0
1963,0,1,1,0
1964,0,2,2,0
1965,0,3,3,0
1966,0,0,0,0
1967,0,1,1,0
1968,0,2,2,0
1969,0,3,3,0
1970,0,0,0,0
1971,0,1,1,0
1972,0,2,2,0
1973,0,3,3,0
1974,0,0,0,0
1975,0,1,1,0
1976,0,0,0,0
1977,1,2,2,1
1978,0,1,1,0
1979,0,2,2,0
1980,0,2,2,0
1981,0,3,3,0
1982,0,3,3,0
1983,0,0,0,0
1984,0,0,0,0
1985,0,1,1,0
1986,0,2,2,0
1987,0,3,3,0
1988,0,0,0,0
1989,1,1,1,2
1990,1,2,2,3
1991,1,2,2,2
1992,0,3,3,3
1993,0,1,1,2
1994,0,0,0,3
1995,1,1,1,2
1996,1,0,0,3
1997,1,3,3,3
1998,0,2,2,2
1999,1,0,0,3
2000,1,1,1,2
2001,1,3,3,3
2002,1,1,1,3
2003,1,2,2,3
2004,1,3,3,1
2005,1,0,0,1
2006,1,2,2,1
2007,1,1,1,1
2008,1,2,2,1
2009,0,3,3,0
2010,0,0,0,0
2011,0,1,1,0
2012,0,2,2,0
2013,0,3,3,0
2014,0,0,0,0
2015,0,1,1,0
2016,0,2,2,0
2017,0,3,3,0
2018,0,0,0,0
2019,0,1,1,0
2020,0,2,2,0
2021,0,3,3,0
2022,0,3,3,0
2023,0,0,0,0
2024,0,1,1,0
2025,0,2,2,0
2026,0,3,3,0
2027,0,0,0,0
2028,1,3,3,1
2029,0,0,0,0
2030,0,1,1,0
2031,0,1,1,0
2032,0,2,2,0
2033,0,2,2,0
2034,0,3,3,0
2035,0,3,3,0
2036,0,0,0,0
2037,0,1,1,0
2038,0,2,2,0
2039,0,3,3,0
2040,1,2,2,2
2041,1,1,1,2
2042,1,1,1,2
2043,1,2,2,3
2044,0,0,0,3
2045,0,3,3,2
2046,0,0,0,3
2047,1,0,0,3
2048,1,2,2,2
2049,1,0,0,3
2050,1,1,1,3
2051,0,3,3,2
2052,1,0,0,3
2053,1,1,1,2
2054,1,3,3,3
2055,1,2,2,1
2056,1,3,3,1
2057,1,1,1,1
2058,1,0,0,1
2059,1,1,1,1
2060,0,2,2,0
2061,0,3,3,0
2062,0,0,0,0
2063,0,1,1,0
2064,0,2,2,0
2065,0,3,3,0
2066,0,0,0,0
2067,0,2,2,0
2068,0,1,1,0
2069,0,2,2,0
2070,0,3,3,0
2071,0,0,0,0
2072,0,1,1,0
2073,0,2,2,0
2074,0,3,3,0
2075,0,0,0,0
2076,0,1,1,0
2077,0,2,2,0
2078,0,3,3,0
2079,1,0,0,1
2080,0,3,3,0
2081,0,0,0,0
2082,0,0,0,0
2083,0,1,1,0
2084,0,1,1,0
2085,0,2,2,0
2086,0,2,2,0
2087,0,3,3,0
2088,0,0,0,0
2089,0,1,1,0
2090,0,2,2,0
2091,1,3,3,2
2092,1,0,0,3
2093,1,0,0,2
2094,0,1,1,2
2095,0,3,3,2
2096,0,2,2,3
2097,1,3,3,2
2098,1,1,1,3
2099,1,2,2,3
2100,0,0,0,2
2101,1,2,2,3
2102,1,3,3,2
2103,1,1,1,3
2104,1,3,3,2
2105,1,0,0,3
2106,1,1,1,2
2107,1,2,2,3
2108,2,3,3,2
2109,2,0,0,2
2110,0,1,1,0
2111,0,2,2,0
2112,0,3,3,0
2113,1,0,0,1
2114,0,0,0,0
2115,0,1,1,0
2116,0,2,2,0
2117,0,3,3,0
2118,0,0,0,0
2119,0,1,1,0
2120,0,2,2,0
2121,0,3,3,0
2122,0,0,0,0
2123,0,1,1,0
2124,0,1,1,0
2125,0,2,2,0
2126,0,3,3,0
2127,0,0,0,0
2128,0,1,1,0
2129,0,2,2,0
2130,0,2,2,0
2131,0,3,3,0
2132,0,0,0,0
2133,0,1,1,0
2134,0,2,2,0
2135,0,3,3,0
2136,1,1,1,1
2137,0,3,3,0
2138,0,0,0,0
2139,0,0,0,0
2140,0,1,1,0
2141,0,1,1,0
2142,1,2,2,2
2143,1,1,1,3
2144,1,2,2,3
2145,1,3,3,3
2146,0,0,0,2
2147,0,1,1,3
2148,0,2,2,2
2149,1,3,3,3
2150,1,3,3,3
2151,0,0,0,2
2152,1,1,1,3
2153,1,3,3,2
2154,1,0,0,2
2155,1,2,2,1
2156,1,3,3,1
2157,1,0,0,1
2158,1,1,1,1
2159,0,2,2,0
2160,0,0,0,0
2161,0,1,1,0
2162,1,2,2,1
2163,1,2,2,1
2164,2,3,3,2
2165,0,3,3,0
2166,0,0,0,0
2167,0,1,1,0
2168,0,2,2,0
2169,0,0,0,0
2170,0,3,3,0
2171,0,0,0,0
2172,0,1,1,0
2173,0,2,2,0
2174,0,3,3,0
2175,0,0,0,0
2176,0,1,1,0
2177,0,2,2,0
2178,0,3,3,0
2179,0,0,0,0
2180,0,1,1,0
2181,1,2,2,1
2182,0,1,1,0
2183,0,2,2,0
2184,0,2,2,0
2185,0,3,3,0
2186,0,3,3,0
2187,0,0,0,0
2188,0,0,0,0
2189,0,1,1,0
2190,0,2,2,0
2191,0,3,3,0
2192,0,0,0,0
2193,1,2,2,2
2194,1,1,1,3
2195,1,1,1,2
2196,0,2,2,2
2197,0,3,3,3
2198,0,0,0,2
2199,1,1,1,3
2200,0,2,2,2
2201,1,3,3,3
2202,1,0,0,2
2203,1,0,0,3
2204,1,2,2,3
2205,1,3,3,3
2206,1,1,1,3
2207,1,2,2,3
2208,1,3,3,1
2209,1,0,0,1
2210,0,1,1,0
2211,0,3,3,0
2212,0,0,0,0
2213,1,1,1,1
2214,1,1,1,1
2215,2,2,2,2
2216,0,2,2,0
2217,0,3,3,0
2218,0,0,0,0
2219,0,1,1,0
2220,0,2,2,0
2221,0,3,3,0
2222,0,0,0,0
2223,0,1,1,0
2224,0,2,2,0
2225,0,3,3,0
2226,0,3,3,0
2227,0,0,0,0
2228,0,1,1,0
2229,0,2,2,0
2230,0,3,3,0
2231,0,0,0,0
2232,1,3,3,1
2233,0,0,0,0
2234,0,1,1,0
2235,0,1,1,0
2236,0,2,2,0
2237,0,2,2,0
2238,0,3,3,0
2239,0,3,3,0
2240,0,0,0,0
2241,0,1,1,0
2242,0,2,2,0
2243,0,3,3,0
2244,1,1,1,2
2245,1,0,0,3
2246,1,0,0,3
2247,0,1,1,2
2248,0,2,2,2
2249,0,3,3,3
2250,0,0,0,2
2251,1,3,3,3
2252,0,1,1,3
2253,0,2,2,2
2254,0,3,3,3
2255,2,2,2,3
2256,2,1,1,3
2257,1,0,0,2
2258,1,1,1,2
2259,0,2,2,0
2260,0,3,3,0
2261,0,0,0,0
2262,0,0,0,0
2263,0,2,2,0
2264,0,3,3,0
2265,0,0,0,0
2266,0,1,1,0
2267,0,1,1,0
2268,0,2,2,0
2269,0,3,3,0
2270,0,0,0,0
2271,0,1,1,0
2272,0,2,2,0
2273,0,3,3,0
2274,0,0,0,0
2275,0,1,1,0
2276,0,2,2,0
2277,0,2,2,0
2278,0,3,3,0
2279,0,0,0,0
2280,0,1,1,0
2281,0,2,2,0
2282,0,3,3,0
2283,0,0,0,0
2284,0,3,3,0
2285,0,0,0,0
2286,0,0,0,0
2287,0,1,1,0
2288,0,1,1,0
2289,0,2,2,0
2290,0,2,2,0
2291,0,3,3,0
2292,0,0,0,0
2293,0,1,1,0
2294,0,2,2,0
2295,1,3,3,2
2296,1,1,1,2
2297,1,0,0,2
2298,0,1,1,2
2299,0,3,3,3
2300,0,2,2,2
2301,0,3,3,3
2302,2,1,1,3
2303,2,0,0,3
2304,1,3,3,3
2305,0,0,0,2
2306,0,2,2,2
2307,0,3,3,3
2308,0,0,0,3
2309,0,2,2,2
2310,0,1,1,0
2311,0,2,2,0
2312,2,0,0,2
2313,2,3,3,2
2314,0,1,1,0
2315,0,2,2,0
2316,0,3,3,0
2317,0,0,0,0
2318,0,0,0,0
2319,0,1,1,0
2320,0,2,2,0
2321,0,3,3,0
2322,0,1,1,0
2323,0,0,0,0
2324,0,1,1,0
2325,0,2,2,0
2326,0,3,3,0
2327,0,0,0,0
2328,0,1,1,0
2329,0,2,2,0
2330,0,3,3,0
2331,0,0,0,0
2332,0,1,1,0
2333,0,2,2,0
2334,0,1,1,0
2335,0,2,2,0
2336,0,3,3,0
2337,0,3,3,0
2338,0,0,0,0
2339,0,0,0,0
2340,0,1,1,0
2341,0,1,1,0
2342,0,2,2,0
2343,0,3,3,0
2344,0,0,0,0
2345,0,1,1,0
2346,1,0,0,2
2347,1,3,3,2
2348,1,3,3,3
2349,0,0,0,2
2350,0,2,2,3
2351,0,1,1,2
2352,0,2,2,3
2353,2,0,0,3
2354,2,2,2,3
2355,1,2,2,3
2356,0,3,3,2
2357,0,1,1,2
2358,0,2,2,3
2359,0,3,3,3
2360,0,1,1,3
2361,0,0,0,0
2362,0,1,1,0
2363,2,3,3,2
2364,2,2,2,2
2365,0,0,0,0
2366,0,1,1,0
2367,0,2,2,0
2368,0,3,3,0
2369,0,3,3,0
2370,0,0,0,0
2371,0,1,1,0
2372,0,2,2,0
2373,0,0,0,0
2374,0,3,3,0
2375,0,0,0,0
2376,0,1,1,0
2377,0,2,2,0
2378,0,3,3,0
2379,0,0,0,0
2380,0,1,1,0
2381,0,2,2,0
2382,0,3,3,0
2383,0,0,0,0
2384,0,1,1,0
2385,0,2,2,0
2386,0,1,1,0
2387,0,2,2,0
2388,0,2,2,0
2389,0,3,3,0
2390,0,3,3,0
2391,0,0,0,0
2392,0,0,0,0
2393,0,1,1,0
2394,0,2,2,0
2395,0,3,3,0
2396,0,0,0,0
2397,1,1,1,2
2398,1,2,2,2
2399,1,3,3,2
2400,0,3,3,3
2401,0,1,1,3
2402,0,0,0,2
2403,0,1,1,3
2404,2,3,3,3
2405,2,2,2,3
2406,0,2,2,2
2407,0,0,0,2
2408,0,1,1,3
2409,1,1,1,3
2410,1,2,2,3
2411,1,0,0,2
2412,0,3,3,3
2413,0,0,0,2
2414,2,2,2,2
2415,2,1,1,2
2416,0,3,3,0
2417,0,0,0,0
2418,0,1,1,0
2419,0,2,2,0
2420,0,2,2,0
2421,0,3,3,0
2422,0,0,0,0
2423,0,1,1,0
2424,0,2,2,0
2425,0,3,3,0
2426,0,0,0,0
2427,0,1,1,0
2428,0,2,2,0
2429,0,3,3,0
2430,0,3,3,0
2431,0,0,0,0
2432,0,1,1,0
2433,0,2,2,0
2434,0,3,3,0
2435,0,0,0,0
2436,0,0,0,0
2437,0,1,1,0
2438,0,2,2,0
2439,0,3,3,0
2440,0,0,0,0
2441,0,1,1,0
2442,0,3,3,0
2443,0,1,1,0
2444,0,2,2,0
2445,0,2,2,0
2446,0,3,3,0
2447,0,3,3,0
2448,1,1,1,2
2449,1,0,0,3
2450,1,2,2,3
2451,0,1,1,2
2452,0,2,2,3
2453,0,3,3,2
2454,0,0,0,3
2455,0,1,1,2
2456,0,2,2,3
2457,0,3,3,2
2458,1,0,0,3
2459,2,1,1,3
2460,2,0,0,3
2461,0,3,3,0
2462,0,1,1,0
2463,0,2,2,0
2464,0,3,3,0
2465,0,0,0,0
2466,0,2,2,0
2467,0,3,3,0
2468,0,0,0,0
2469,0,0,0,0
2470,0,1,1,0
2471,0,1,1,0
2472,0,2,2,0
2473,0,3,3,0
2474,0,0,0,0
2475,0,1,1,0
2476,0,2,2,0
2477,0,3,3,0
2478,0,0,0,0
2479,0,1,1,0
2480,0,2,2,0
2481,0,2,2,0
2482,0,3,3,0
2483,0,0,0,0
2484,0,1,1,0
2485,0,2,2,0
2486,0,3,3,0
2487,0,0,0,0
2488,0,3,3,0
2489,0,0,0,0
2490,0,0,0,0
2491,0,1,1,0
2492,0,1,1,0
2493,0,2,2,0
2494,0,2,2,0
2495,0,3,3,0
2496,0,0,0,0
2497,0,1,1,0
2498,0,2,2,0
2499,1,3,3,2
2500,1,3,3,2
2501,1,1,1,2
2502,0,0,0,3
2503,0,1,1,2
2504,0,2,2,3
2505,0,3,3,2
2506,0,0,0,3
2507,0,1,1,2
2508,0,2,2,3
2509,1,0,0,3
2510,2,0,0,3
2511,2,3,3,3
2512,0,2,2,2
2513,0,0,0,3
2514,0,1,1,0
2515,0,2,2,0
2516,0,3,3,0
2517,0,1,1,0
2518,0,2,2,0
2519,0,3,3,0
2520,0,3,3,0
2521,0,0,0,0
2522,0,0,0,0
2523,0,1,1,0
2524,0,2,2,0
2525,0,3,3,0
2526,0,0,0,0
2527,0,1,1,0
2528,0,2,2,0
2529,0,3,3,0
2530,0,0,0,0
2531,0,1,1,0
2532,0,1,1,0
2533,0,2,2,0
2534,0,3,3,0
2535,0,0,0,0
2536,0,1,1,0
2537,0,2,2,0
2538,0,1,1,0
2539,0,2,2,0
2540,0,3,3,0
2541,0,3,3,0
2542,0,0,0,0
2543,0,0,0,0
2544,0,1,1,0
2545,0,1,1,0
2546,0,2,2,0
2547,0,3,3,0
2548,0,0,0,0
2549,0,1,1,0
2550,1,2,2,2
2551,2,0,0,0
2552,2,2,2,1
2553,0,3,3,2
2554,0,0,0,2
2555,0,1,1,3
2556,0,2,2,2
2557,0,3,3,3
2558,0,3,3,3
2559,0,0,0,2
2560,0,1,1,3
2561,2,3,3,3
2562,2,2,2,3
2563,0,3,3,2
2564,0,1,1,2
2565,0,0,0,0
2566,0,1,1,0
2567,0,2,2,0
2568,0,0,0,0
2569,0,1,1,0
2570,0,2,2,0
2571,0,2,2,0
2572,0,3,3,0
2573,0,3,3,0
2574,0,0,0,0
2575,0,1,1,0
2576,0,2,2,0
2577,0,3,3,0
2578,0,0,0,0
2579,0,1,1,0
2580,0,2,2,0
2581,0,3,3,0
2582,0,0,0,0
2583,0,0,0,0
2584,0,1,1,0
2585,0,2,2,0
2586,0,3,3,0
2587,0,0,0,0
2588,0,1,1,0
2589,0,2,2,0
2590,0,1,1,0
2591,0,2,2,0
2592,0,2,2,0
2593,0,3,3,0
2594,0,3,3,0
2595,0,0,0,0
2596,0,0,0,0
2597,0,1,1,0
2598,0,2,2,0
2599,0,3,3,0
2600,0,0,0,0
2601,1,1,1,2
2602,2,2,2,1
2603,2,2,2,0
2604,0,3,3,2
2605,0,1,1,2
2606,0,0,0,3
2607,0,1,1,2
2608,1,3,3,3
2609,2,0,0,3
2610,0,2,2,2
2611,0,0,0,3
2612,0,1,1,2
2613,0,3,3,3
2614,0,1,1,2
